code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
7.1.2.n	7.1.2	alinea	avaliativo_componente	20	True	Incluir exemplo com proposta de avaliação diagnóstica a cada início de capítulos ou unidades, para que professores possam monitorar e avaliar os processos de aquisição do conhecimento de forma individual.
7.2	7	item	avaliativo_componente	20	True	Arte O ensino de Arte deve promover a valorização das culturas locais, regionais, nacionais e internacionais, respeitando a diversidade cultural presente na escola e na sociedade. Por meio do contato com diferentes manifestações artísticas, os estudantes são co nvidados a refletir sobre as próprias experiências, bem como a desenvolver uma postura crítica e apreciativa em relação à produção artística de diferentes contextos e épocas. Além disso, a Arte, como componente curricular, contribui para a ampliaç ão da capacidade de análise e de interpretação, possibilitando que os estudantes desenvolvam um olhar sensível e uma escuta atenta. A BNCC ressalta a importância de a Arte ser abordada de forma integrada a outros componentes curriculares, promovendo o diálogo entre as linguagens artísticas e as demais áreas do conhecimento. Essa abordagem interdisciplinar favorece a construção de conhecimentos de forma mais ampla e mais significativa, estimulando a curiosidade, a investigação e a experimentação. A estruturação e a elaboração das obras didáticas do componente curricular ARTE devem seguir os seguintes critérios.
7.2.1	7.2	item	avaliativo_componente	20	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Estudante e os Livros Digitais do Estudante (Categoria 1) de Arte devem:
7.2.1.a	7.2.1	alinea	avaliativo_componente	20	True	Consolidar, aprofundar e ampliar os conhecimentos e as habilidades desenvolvidos no s Anos Iniciais do Ensino Fundamental relacionados à Arte em vários campos artísticos, de forma equilibrada, considerando a integração entre Artes Visuais, Teatro, Dança e Música em conformidade com a Lei nº 13.278/2016. Para tanto, propõe-se que haja propostas interdisciplinares/integradas entre os quatro campos artísticos citados, bem como diálogo com outras áreas do conhecimento, estimula ndo a produção de trabalhos práticos com resultados visuais, cênicos, corporais e/ou musicais em todos os capítulos, utilizando, pelo menos, duas linguagens separadamente ou integradas em cada unidade ou capítulo do material.
7.2.1.b	7.2.1	alinea	avaliativo_componente	21	True	Trabalhar os objetos de conhecimento direcionados a processos de ensino e de aprendizagem individuais e/ou coletivos das artes visuais, da dança, do teatro, da música e das artes integradas (ou articulados entre as unidades temáticas sob uma perspectiva insterdisciplinar, a fim de desenvolver as respectivas habilidades da BNCC.
7.2.1.c	7.2.1	alinea	avaliativo_componente	21	True	Promover o desenvolvimento de processos de ensino e de aprendizagem que articulem conteúdos e práticas artísticas às diferentes dimensões da vida social, cultural, política, histórica, econômica, estética e ética, contextualizando, histórico-socialmente, as diferentes manifestações nos campos da Arte, e tendo as produções artístico-culturais como foco central das propostas de atividades práticas e/ou teóricas, organizadas de acordo com o público-alvo.
7.2.1.d	7.2.1	alinea	avaliativo_componente	21	True	Utilizar vocabulário (terminologia ) técnico e adequado à faixa etária na descrição precisa dos elementos dos diversos campos de expressão artística e de manifestações artístico -culturais, respeitando conceitos específicos de cada área , ao mesmo tempo garantindo ao estudante o acesso ao conhecimento historicamente construído, sem recorrer a estereótipos, tampouco a terminologias inadequadas ou alheias ao campo das artes.
7.2.1.e	7.2.1	alinea	avaliativo_componente	21	True	Adotar, prioritariamente, referenciais imagéticos que compõem a diversidade de manifestações culturais e de sujeitos produtores de arte/cultura , de modo que a s imagens ( fotos, desenhos, ilustrações) que compõem a coleção garantam a equidade a de gênero, de raça, de idade, de classe, refletindo a diversidade, a inclusão e a multiculturalidade nas realidades brasileiras e no universo da arte.
7.2.1.f	7.2.1	alinea	avaliativo_componente	21	True	Promover o respeito à diversidade cultural de estudantes, considerando as diversas realidades das escolas brasileiras em que estão inseridos, a fim de valorizar as produções pessoal, local, regional, nacional e internacional do passado e do presente.
7.2.1.g	7.2.1	alinea	avaliativo_componente	21	True	Estimular atividades práticas artísticas, compreendendo -as como exercício que propicia o desenvolvimento cognitivo, emocional, afetivo e cidadão dos sujeitos, devidamente contextualizadas e fundamentadas teoricamente, com base em fontes idôneas e referenciais de relevância ao ensino de arte, com o objetivo tanto de envolver o pensamento artístico, a ludicidade no fazer e a capacidade criativa quanto de promover a iniciação às atividades que envolvem a crítica, a argumentação e a contextualização das produções artísticas das mais variadas linguagens, respeitando a faixa etária do público-alvo, o ano de escolaridade e o conceito de progressão (em espiral) dos conteúdos ao longo da coleção.
7.2.1.h	7.2.1	alinea	avaliativo_componente	21	True	Enfatizar as manifestações artístico -culturais de diferentes linguagens como fonte de conhecimento, capazes de promover, por meio de fazeres e saberes, o desenvolvimento da oralidade, da ludicidade , bem como dos processos de percepção, de compreensão e de representação, valorizando a subjetividade e o modo de fazer individual ou coletivo (em atividades de grupo), ao mesmo tempo em que ampliam o repertório de estudantes.
7.2.1.i	7.2.1	alinea	avaliativo_componente	21	True	Destacar ações educativas conceituais para todas as linguagens artísticas, conforme a faixa etária e o ano de escolaridade, a saber: conhecer, apreciar, identificar, argumentar, imaginar, inventar etc.
7.2.1.j	7.2.1	alinea	avaliativo_componente	21	True	Privilegiar ações educativas comportamentais para Artes Visuais, conforme a faixa etária e o ano de escolaridade, tais como : colar, colorir (materiais secos e materiais molhados ), compor, criar, desenhar, executar, fotografar, ilustrar, imprimir, modelar, montar, misturar, pintar (materiais molhados), pontilhar, recortar, traçar, assistir , explorar, experimentar as relações entre tecnologia/recursos digitais e as artes visuais etc.
7.2.1.k	7.2.1	alinea	avaliativo_componente	22	True	Propor ações educativas comportamentais para Teatro, conforme a faixa etária e o ano de escolaridade, tais como: movimentar, olhar, falar, brincar, imitar, recontar, produzir gestos, emitir sons, improvisar, criar, jogar, assistir, explorar , experimentar as relações entre tecnologia/recursos digitais e teatro etc.
7.2.1.l	7.2.1	alinea	avaliativo_componente	22	True	Propor ações educativas comportamentais para Dança, conforme a faixa etária e o ano de escolaridade, como experimentar gestos, movimentos, ritmos, sons e silêncios , criar, experimentar e improvisar movimentos e gestos , explorar espaço, tempo, planos e níveis , torcer, pressionar, flutuar, deslizar, pontuar, sacudir, girar, equilibrar, fluir, sustentar, relaxar, explorar, experimentar as relações entre tecnologia/recursos digitais e dança etc.
7.2.1.m	7.2.1	alinea	avaliativo_componente	22	True	Propor ações educativas comportamentais para Música, conforme a faixa etária e o ano de escolaridade, como explorar os elementos constitutivos da música (altura, intensidade, ritmo etc.), jogar, brincar, cantar, criar e tocar instrumentos, experimentar ritmos, explorar fontes sonoras, assistir, explorar, experimentar as relações entre tecnologia/recursos digitais e música (se possível com o suporte dos objetos digitais) etc.
7.2.1.n	7.2.1	alinea	avaliativo_componente	22	True	Pesquisar, reconhecer e valorizar o patrimônio cultural material e imaterial de culturas diversas, em especial a brasileira, enfatizando as matrizes indígenas, africanas e europeias de diferentes épocas e contextos.
7.2.1.o	7.2.1	alinea	avaliativo_componente	22	True	Analisar os usos e as funções da Arte em contextos de produção e de circulação, relacionando as práticas artísticas com as críticas às diferentes dimensões da vida sustentável, social, cultural, política, histórica, econômica, de modo a promover não apenas o respeito às diferenças, mas também o diálogo intercultural, pluriétnico e plurilíngue, essenciais para o exercício da cidadania.
7.2.1.p	7.2.1	alinea	avaliativo_componente	22	True	Propiciar aos estudantes a ampliação dos repertórios e da autonomia nas práticas artísticas, por meio da reflexão sensível, imaginativa e crítica sobre os elementos constitutivos de conteúdos artísticos, bem como sobre as experiências de pesquisa, de invenção e de criação.
7.2.1.q	7.2.1	alinea	avaliativo_componente	22	True	Promover atividades e vivências que articulem , de forma indissociável e simultânea, as seis dimensões do conhecimento (Criação, Crítica, Estesia, Expressão, Fruição e Reflexão) com as habilidades de Arte da BNCC.
7.2.2	7.2	item	avaliativo_componente	22	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Professor e os Livros Digitais do Professor (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Arte devem:
7.2.2.a	7.2.2	alinea	avaliativo_componente	22	True	Conter orientações sobre o ensino de Arte em conformidade com a BNCC e com as legislações vigentes, contemplando abordagens teóricas/conceituais e possibilidades metodológicas do campo da Arte Educação, de modo a favorecer resultados satisfatórios para os processos educativos nas linguagens artísticas, com adequação ao ano de escolaridade e alinhamento aos objetivos ou às sequências didáticas propostas em cada livro.
7.2.2.b	7.2.2	alinea	avaliativo_componente	22	True	Identificar todas as competências gerais, as competências específicas e as habilidades que serão trabalhadas, sinalizando os respectivos códigos (pode ser na margem em U).
7.2.2.c	7.2.2	alinea	avaliativo_componente	22	True	Oferecer suporte teórico-prático às possíveis sequências didáticas ou projetos de forma precisa, da apresentação do conteúdo (assunto a ser trabalhado) às atividades práticas correlacionadas a esse conteúdo e coerentes com os instrumentos avaliativos indicados, fornecendo, passo a passo, as informações e os materiais necessários para o resultado educativo satisfatório das tarefas, que podem ser individuais ou coletivas, inclusive com o uso de tecnologias contemporâneas.
7.2.2.d	7.2.2	alinea	avaliativo_componente	23	True	Indicar possibilidades de trabalho interdisciplinar entre as diferentes áreas artísticas (Artes Visuais, Teatro, Música e Dança), como atividades integradas e não polivalentes, inclusive com outros componentes curriculares e com outras áreas do conhecimento, favorecendo a possibilidade de interação e de parcerias com os demais professores e profissionais da escola.
7.2.2.e	7.2.2	alinea	avaliativo_componente	23	True	Oferecer subsídios teóricos sobre as diferentes formas, possibilidades, recursos e instrumentos de avaliação que o professor pode utilizar ao longo do s processos de ensino e de aprendizagem em Arte, seguidos de orientações didáticas para o uso mais adequado em sala de aula.
7.2.2.f	7.2.2	alinea	avaliativo_componente	23	False	Apresentar sugestões de textos ou livros facilitadores destinados à formação docente continuada nos campos da Arte e da Educação, a fim de propiciar o aprofundamento teórico do professor.
7.2.2.g	7.2.2	alinea	avaliativo_componente	23	True	Descrever possibilidades de espaços alternativos e tempos para as aulas de Arte, considerando a diversidade das escolas brasileiras, inclusive aquelas que não dispõem de sala ambiente organizada para as atividades do ensino de Arte.
7.2.2.h	7.2.2	alinea	avaliativo_componente	23	True	Apresentar lista de materiais acessíveis para atividades criativas que despertem a curiosidade do professor e incentivem a prática docente, sem sugerir propostas esvaziadas de sentido ou inadequadas ao ano de escolaridade.
7.2.2.i	7.2.2	alinea	avaliativo_componente	23	False	Fornecer o referencial teórico, artístico e cultural, além de textos e atividades complementares, com sugestão de livros, artigos, links, obras, artistas, espetáculos, museus, espaços culturais, sites etc., favorecendo a busca e a expansão do conhecimento do professor.
7.3	7	item	avaliativo_componente	23	True	Educação Física De acordo com a Base Nacional Comum Curricular, situações lúdicas de aprendizagem devem nortear o trabalho no ambiente escolar ao longo de todo o ciclo do Ensino Fundamental. A organização do trabalho escolar deve se dar a partir dos interesses dos estudantes e, a partir dessas vivências, aumentar progressivamente a complexidade das propostas, ampliando a compreensão do mundo e as possibilidades de os estudantes se expressarem e de nele atuarem. Nesse contexto, a Educação Física tem o compromisso tanto com a qualificação, a leitura e a vivência das práticas corporais quanto com a formação estética, sensível e ética dos estudantes, permitindo-lhes explorar e experimentar as técnicas das diferentes modalidades. A estruturação e a elaboração das obras didáticas do componente curricular EDUCAÇÃO FÍSICA devem seguir os seguintes critérios.
7.3.1	7.3	item	avaliativo_componente	23	True	Além do cumprimento dos critérios avaliativos comuns, o Livro Impresso do Professor e o Livro Digital do Professor (Categoria 1) de Educação Física devem:
7.3.1.a	7.3.1	alinea	avaliativo_componente	23	True	Oferecer uma estrutura que, em diálogo com os professores, ofereça sequências de aula a serem desenvolvidas em espaços amplos (externos da sala de aula) e/ou em espaços limitados.
7.3.1.b	7.3.1	alinea	avaliativo_componente	23	True	Explicitar a abordagem teórico -metodológica que embasa o tratamento da Educação Física no conjunto da obra , de forma integrada e interdisciplinar, principalmente no que tange à contextualização e à problematização da área.
7.3.1.c	7.3.1	alinea	avaliativo_componente	23	True	Consolidar e aprofundar a construção dos conhecimentos desenvolvidos nos Anos Iniciais relacionados ao componente curricular Educação Física.
7.3.1.d	7.3.1	alinea	avaliativo_componente	24	False	Possibilitar o desenvolvimento do pensamento crítico sobre produção, circulação e recepção de textos de divulgação científica e de mídias sociais sobre a cultura corporal e o desenvolvimento motor, por meio da sugestão de leitura de artigos ou de livros em cada unidade temática definida pela BNCC (bibliografia comentada).
7.3.1.e	7.3.1	alinea	avaliativo_componente	24	True	Articular a progressão dos conhecimentos de cada unidade temática definida pela BNCC, de modo a assegurar ao professor e aos estudantes um percurso contínuo de aprendizagens entre as duas fases do Ensino Fundamental, por meio de brincadeiras, de jogos, de esportes, de ginásticas, de danças, de lutas e de práticas corporais de movimento , articulando tais atividades à área de Linguagens e respeitando as singularidades da Educação Física.
7.3.1.f	7.3.1	alinea	avaliativo_componente	24	True	Apresentar todas as unidades temáticas definidas pela BNCC de maneira equânime.
7.3.1.g	7.3.1	alinea	avaliativo_componente	24	True	Articular e integrar as oito dimensões do conhecimento, considerando a natureza vivencial, experiencial e subjetiva: experimentação, uso e apropriação, fruição, reflexão sobre a ação, construção de valores, análise, compreensão, e protagonismo comunitário.
7.3.1.h	7.3.1	alinea	avaliativo_componente	24	True	Desenvolver autonomia dos estudantes n a apropriação e na utilização da cultura corporal de movimento em diversas finalidades humanas, favorecendo a participação discente na sociedade de forma confiante e autoral.
7.3.1.i	7.3.1	alinea	avaliativo_componente	24	True	Experimentar e analisar a diversidade da cultura corporal de movimento em diferentes formas de expressão (corporal, estética, emotiva, lúdica e agonista ), proporcionando a os estudantes uma participação autônoma em contextos de lazer e de saúde.
7.3.1.j	7.3.1	alinea	avaliativo_componente	24	True	Fornecer bibliografia e materiais comentados (tais como vídeos, recursos gráficos e propostas de atividades) em cada unidade temática estabelecida pela BNCC, visando ampliar o repertório de práticas corporais dos estudantes (esse item pode ser contemplado com indicação bibliográfica).
7.3.1.k	7.3.1	alinea	avaliativo_componente	24	False	Estimular a valorização das culturas locais por meio da apresentação e de sugestões de práticas das manifestações corporais populares em cada local/região do país, relacionando -as a cada unidade temática definida pela BNCC.
7.3.1.l	7.3.1	alinea	avaliativo_componente	24	False	Facilitar a compreensão de que todos os corpos podem e devem participar das práticas corporais, independentemente da habilidade, do biotipo ou de qualquer outro fator que desencadeie alguma diferença, apresentando sugestões didáticas em toda a obra.
7.3.1.m	7.3.1	alinea	avaliativo_componente	24	True	Estimular a construção de relações respeitosas entre os estudantes, independente mente do desempenho físico, apresentando estratégias de combate ao bullying.
7.3.1.n	7.3.1	alinea	avaliativo_componente	24	True	Abordar estratégias e propor atividades que capacitem os professores a incentivar a autonomia dos estudantes nas práticas corporais, visando promover um maior envolvimento nos contextos de lazer e de promoção da saúde.
7.3.1.o	7.3.1	alinea	avaliativo_componente	24	False	Instigar o professor a desenvolver projetos em diálogo com outros componentes curriculares e fornecer sugestões de possíveis projetos em cada unidade temática definida pela BNCC, estimulando o envolvimento da comunidade escolar.
7.3.1.p	7.3.1	alinea	avaliativo_componente	24	True	Apontar os objetivos de cada unidade temática, as respectivas justificativas e a relação com as habilidades trabalhadas em cada ano.
7.3.1.q	7.3.1	alinea	avaliativo_componente	24	True	Fornecer subsídios e ferramentas didáticas, como planilhas ou quadros, para a construção do plano de ensino ou das sequências didáticas de cada ano em todas as unidades temáticas definidas pela BNCC.
7.3.1.r	7.3.1	alinea	avaliativo_componente	24	True	Nortear a construção d e planos de ensino e de planos de aula ou de sequências didáticas com diferentes estratégias para o desenvolvimento das habilidades de cada ano.
7.3.1.s	7.3.1	alinea	avaliativo_componente	25	True	Propor que o desenvolvimento das habilidades se dê a partir dos interesses dos estudantes, de modo que, a partir dessas vivências, o professor estruture a progressão dos conhecimentos em cada unidade temática definida pela BNCC.
7.3.1.t	7.3.1	alinea	avaliativo_componente	25	True	Propor jogos cooperativos para o desenvolvimento das habilidades que serão trabalhadas , apresentando modelos de atividades para cada unidade temática definida pela BNCC.
7.3.1.u	7.3.1	alinea	avaliativo_componente	25	False	Oferecer sugestões de adaptação das práticas para estudantes com deficiência, garantindo a sua plena participação nas atividades.
7.3.1.v	7.3.1	alinea	avaliativo_componente	25	True	Estimular a criação de espaços para interlocução do professor com os estudantes em relação às atividades realizadas e aos desafios encontrados em cada unidade temática definida pela BNCC.
7.3.1.w	7.3.1	alinea	avaliativo_componente	25	True	Incentivar a reflexão e a ressignificação de padrões estéticos, suas relações com a cultura corporal e seu impacto sobre os estudantes.
7.3.1.x	7.3.1	alinea	avaliativo_componente	25	True	Instruir o professor a realizar avaliações diagnósticas, formativas e somativas, além de incentivar que os estudantes realizem a autoavaliação.
7.3.1.y	7.3.1	alinea	avaliativo_componente	25	True	Orientar a avaliação considerando, para além do desempenho motor, o desenvolvimento global de cada estudante.
7.3.1.z	7.3.1	alinea	avaliativo_componente	25	True	Estimular a criação de critérios de avaliação do grupo de estudantes no que tange à capacidade de cooperar e de solucionar problemas em conjunto, para além da avaliação individualizada. aa) Incluir imagens ou fotografias que ilustrem as atividades propostas em todas as unidades temáticas estabelecidas pela BNCC. bb) Conter, ao longo da obra, um conjunto de cinco jogos , modalidades esportivas ou outras práticas corporais de origem indígena ou afro referenciados.
7.4	7	item	avaliativo_componente	25	True	Matemática De acordo com a Base Nacional Comum Curricular (BNCC), a Matemática no Ensino Fundamental deve proporcionar aos estudantes a “capacidade de identificar oportunidades de utilização da matemática para resolver problemas, aplicando conceitos, procedimentos e resultados para obter soluções e interpretá-las segundo os contextos das situa ções” (Brasil, 2018, p. 265). Além disso, deve ter o compromisso com o desenvolvimento do letramento matemático, com a resolução de problemas, com o raciocínio lógico e com a investigação. Ainda sobre as competências específicas de Matemática para o Ensino Fundamental, a BNCC reconhece a Matemática como uma ciência humana que tem origem nas necessidades e nas preocupações de diferentes culturas, em diferentes momentos históricos, sendo, portanto, uma ciência viva, que se preocupa com questões sociais, pautando-se em princípios éticos, democráticos, sustentáveis e solidários (Brasil, 2018). A BNCC propõe cinco unidades temáticas correlacionadas
7.4.i	7.4	alinea	avaliativo_componente	25	True	Números; ii) Álgebra; iii) Geometria; iv) Grandezas e medidas;
7.4.v	7.4	alinea	avaliativo_componente	25	True	Probabilidade e Estatística. A divisão em unidades temáticas não se configura como estrutura linear e fragmentada, visto que “devem ser enfatizadas as articulações das habilidades com as de outras áreas do conhecimento, entre as unidades temáticas e no interior de cada uma delas” (Brasil, 2018, p. 275). Essas articulações são fundamentais para evitar que os conteúdos das unidades sejam tratados de forma isolada e descontextualizada. Consoante a BNCC, o processo de aprender envolve capacidades essenciais, como formular, empregar, interpretar, avaliar e criar. Em função disso, mais do que explorar a resolução de problemas de matemática, é preciso incentivar a formulação de problemas em outros contextos (Brasil, 2018). Adentrando a perspectiva da Educação Matemática Crítica, é essencial que os problemas se relacionem com situações e conflitos sociais fundamentais. Nesse sentindo, os exercícios devem ponderar o uso de problemas pertencentes a “realidades de faz de conta” sem qualquer significação, uma vez que os problemas hipotéticos, por vezes, remetem a uma situação exagerada ou impossível de existir na realidade, causando estranheza e confusão no estudante. É preciso olhar para o estudante como produtor de conhecimento, auxiliando-o na apropriação, na aquisição e no aprofundamento do letramento matemático. A estruturação e a elaboração das obras didáticas do componente curricular MATEMÁTICA devem seguir os seguintes critérios.
7.4.1	7.4	item	avaliativo_componente	26	True	Além do cumprimento dos critérios avaliativos comuns , os Livros Impressos do Estudante e os Livros Digitais do Estudante (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Matemática devem:
7.4.1.a	7.4.1	alinea	avaliativo_componente	26	True	Consolidar, aprofundar e ampliar as habilidades e os objetos do conhecimento de Matemática desenvolvidos nos Anos Iniciais do Ensino Fundamental.
7.4.1.b	7.4.1	alinea	avaliativo_componente	26	True	Trabalhar as unidades temáticas (números, álgebra, geometria, grandezas e medidas, probabilidade e estatística) promovendo a integração entre elas ao longo da coleção.
7.4.1.c	7.4.1	alinea	avaliativo_componente	26	True	Oportunizar a efetiva aquisição das competências gerais , das competências específicas e das habilidades relacionadas à Matemática, sempre que possível em articulação com outros componentes curriculares.
7.4.1.d	7.4.1	alinea	avaliativo_componente	26	True	Trabalhar com observações empíricas do mundo real para desenvolver no estudante a capacidade de relacionar essas observações às suas representações (tabelas, figuras e esquemas) , de modo a associar tais representações a uma atividade matemática (conceitos e propriedades), fazendo induções e conjecturas.
7.4.1.e	7.4.1	alinea	avaliativo_componente	26	True	Explorar diferentes conceitos da Matemática para resolver problemas relativos ao cotidiano do estudante.
7.4.1.f	7.4.1	alinea	avaliativo_componente	26	True	Apresentar noções introdutórias de práticas de pesquisa ao longo da coleção de Matemática, abordando-se, abordando -se ( i) a História da Matemática, para promover a compreensão do desenvolvimento histórico de diferentes conceitos; e (ii) fatos da realidade, para, a partir de conhecimentos matemáticos próprios dos Anos Finais, identificar e desmentir fake news.
7.4.1.g	7.4.1	alinea	avaliativo_componente	26	True	Desenvolver a capacidade de identificar oportunidades de utilização da matemática para resolver problemas, aplicando conceitos e procedimentos para obter soluções e interpretá -las de acordo com os contextos das situações.
7.4.1.h	7.4.1	alinea	avaliativo_componente	26	True	Utilizar o conhecimento matemático, por meio de fontes consolidadas e amplamente aceitas pela comunidade científica, para compreender diferentes fenômenos, relacionando-os com diversos fatos cotidianos, do mundo, do ambiente e da dinâmica da natureza.
7.4.1.i	7.4.1	alinea	avaliativo_componente	26	True	Oportunizar o desenvolvimento dos diferentes tipos de raciocínio lógico -matemático (indução, dedução, abdução e raciocínio por analogia) , por meio de diversos problemas, atividades e vivências, especialmente para promover práticas (orais e escritas) de argumentação e de inferência.
7.4.1.j	7.4.1	alinea	avaliativo_componente	26	True	Trabalhar, de forma sistemática, com o estabelecimento de conjecturas, bem como a formulação e a resolução de problemas , em uma variedade de contextos, utilizando conceitos, procedimentos, fatos e ferramentas matemáticas.
7.4.1.k	7.4.1	alinea	avaliativo_componente	27	True	Proporcionar o aprofundamento do letramento matemático (raciocínio, representação, comunicação e argumentação).
7.4.1.l	7.4.1	alinea	avaliativo_componente	27	True	Explorar a importância da comunicação em linguagem matemática , por meio da linguagem simbólica, da representação e da argumentação.
7.4.1.m	7.4.1	alinea	avaliativo_componente	27	True	Explorar a leitura de textos matemáticos, a fim de desenvolver tanto a compreensão, a análise e a avaliação da argumentação matemática quanto o senso crítico em relação à argumentação utilizada em tais textos: do concreto para o abstrato e do abstrato para o concreto.
7.4.1.n	7.4.1	alinea	avaliativo_componente	27	True	Proporcionar o desenvolvimento de noções de pensamento computacional (identificar padrões) por meio de diferentes processos cognitivos , como analisar, compreender, definir, modelar, resolver, comparar e automatizar tanto problemas quanto soluções.
7.4.1.o	7.4.1	alinea	avaliativo_componente	27	True	Oportunizar o desenvolvimento, do ponto de vista matemático e computacional, da análise crítica, criativa e propositiva de temas afeitos aos princípios éticos necessários à construção da cidadania e ao convívio social republicano.
7.4.1.p	7.4.1	alinea	avaliativo_componente	27	True	Proporcionar o desenvolvimento, do ponto de vista matemático e computacional, da análise crítica, criativa e propositiva da produção, da circulação e da recepção de textos de divulgação científica e de mídias sociais.
7.4.1.q	7.4.1	alinea	avaliativo_componente	27	True	Proporcionar a articulação entre os campos que compõem a Matemática (Números, Álgebra, Geometria, Grandezas e Medidas , Probabilidade e Estatística) por meio de um conjunto de ideias fundamentais, tais como equivalência, ordem, proporcionalidade, interdependência, representação, variação e aproximação.
7.4.1.r	7.4.1	alinea	avaliativo_componente	27	True	Proporcionar o desenvolvimento de conhecimentos matemáticos fundamentais para a compreensão e a atuação no mundo por meio de situações que estimulem o raciocínio lógico, crítico e criativo.
7.4.1.s	7.4.1	alinea	avaliativo_componente	27	True	Promover a atividade matemática por meio de resolução de problemas, de investigação, de desenvolvimento de projetos e de modelagem ao longo de todo o Ensino Fundamental.
7.4.1.t	7.4.1	alinea	avaliativo_componente	27	True	Propor conjunto de exercícios de b aixa, média e alta complexidade, apresentando desafios matemáticos para a mobilização de conhecimentos trabalhados.
7.4.2	7.4	item	avaliativo_componente	27	True	Além do cumprimento dos critérios avaliativos comuns , os Livros Impressos do Professor e os Livros Digitais do Professor (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Matemática devem:
7.4.2.a	7.4.2	alinea	avaliativo_componente	27	True	Sinalizar as habilidades da matriz curricular priorizada pelo Pacto para a Recomposição das Aprendizagens (o modo de sinalização é uma escolha editorial).
7.4.2.b	7.4.2	alinea	avaliativo_componente	27	True	Introduzir temas que deem apoio teórico-metodológico em relação à Educação Matemática, tais como: etnomatemática, educação matemática crítica, alfabetização matemática, letramento matemático, cálculo mental, pensamento algébrico e educação financeira.
7.4.2.c	7.4.2	alinea	avaliativo_componente	28	True	Explicitar o bjetivos, justificativas, pré -requisitos, competências e habilidades que serão trabalhadas no capítulo.
7.4.2.d	7.4.2	alinea	avaliativo_componente	28	True	Explicar como se articulam os objetivos, os conteúdos e as principais competências e habilidades que serão trabalhadas.
7.4.2.e	7.4.2	alinea	avaliativo_componente	28	True	Identificar os Temas Contemporâneos Transversais que serão abordados, indicando as possíveis relações interdisciplinares.
7.4.2.f	7.4.2	alinea	avaliativo_componente	28	True	Inserir c omentários e explicações de caráter prático referentes às atividades, incluindo considerações pedagógicas acerca de possíveis dificuldades dos estudantes.
7.4.2.g	7.4.2	alinea	avaliativo_componente	28	True	Explicar e aprofundar tanto algumas respostas de atividades quanto questões de maior complexidade.
7.4.2.h	7.4.2	alinea	avaliativo_componente	28	False	Incluir sugestões de condução e de intervenção nas atividades.
7.4.2.i	7.4.2	alinea	avaliativo_componente	28	True	Oferecer subsídios para a construção de aulas em conjunto com professores de outras áreas do conhecimento.
7.4.2.j	7.4.2	alinea	avaliativo_componente	28	True	Indicar referências bibliográficas complementares para a pesquisa e o estudo do professor, tais como vídeos, livros, podcasts, filmes, sites, aplicativos, recursos da inteligência artificial.
7.4.2.k	7.4.2	alinea	avaliativo_componente	28	True	Trazer orientações para a valorização do raciocínio do estudante, a fim de apoiar a intervenção qualificada de professores, com vistas à aprendizagem matemática como, por exemplo, quando possível, interpretar os diferentes tipos de erros dos estudantes como evidências do que já foi ou ainda não foi consolidado em sua aprendizagem (pode ser contemplado na margem em U);
7.4.2.l	7.4.2	alinea	avaliativo_componente	28	False	Apresentar sugestões de conclusão/sistematização para cada capítulo e/ou unidade , bem como a recuperação de correlação de conhecimentos anteriores em capítulos e/ou unidades posteriores.
7.5	7	item	avaliativo_componente	28	True	Ciências da Natureza A estruturação e a elaboração da s obras didáticas do componente curricular CIÊNCIAS DA NATUREZA devem seguir os seguintes critérios.
7.5.1	7.5	item	avaliativo_componente	28	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Estudante e os Livros Digitais do Estudante (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Ciências da Natureza devem:
7.5.1.a	7.5.1	alinea	avaliativo_componente	28	True	Consolidar e aprofundar as habilidades e os objetos do conhecimento de Ciências da Natureza desenvolvidos nos Anos Iniciais do Ensino Fundamental.
7.5.1.b	7.5.1	alinea	avaliativo_componente	28	True	Oportunizar a efetiva aquisição das competências gerais , das competências específicas e das habilidades relacionadas à Ciências, sempre que possível em articulação com outros componentes curriculares.
7.5.1.c	7.5.1	alinea	avaliativo_componente	28	True	Explorar aspectos mais complexos das relações dos estudantes consigo mesmos, com os outros, com a natureza, com as tecnologias e com o ambiente, desenvolvendo consciência quanto aos valores éticos e políticos envolvidos nessas relações , a fim de atuar socialmente com respeito, responsabilidade, solidariedade, cooperação e repúdio à discriminação.
7.5.1.d	7.5.1	alinea	avaliativo_componente	29	True	Apresentar e aprofundar práticas de pesquisa na coleção de Ciências da Natureza (todas as obras) por meio de experimentos científico.
7.5.1.e	7.5.1	alinea	avaliativo_componente	29	True	Utilizar o conhecimento científico e tecnológico, por meio de fontes consolidadas e amplamente aceitas pela comunidade científica, para compreender diferentes fenômenos, relacionando-os com diversos fatos cotidianos, do mundo, do ambiente e da dinâmica da natureza.
